date,price_sterling,period
22/11/2018,54.3,2
22/11/2018,51.58,3
22/11/2018,51.05,4
22/11/2018,53.8,5
22/11/2018,55.71,6
22/11/2018,69.13,7
22/11/2018,68.9,8
22/11/2018,75.52,9
22/11/2018,79.99,10
22/11/2018,80.3,11
22/11/2018,78.52,12
22/11/2018,82.22,13
22/11/2018,82.55,14
22/11/2018,82.09,15
22/11/2018,89,16
22/11/2018,151.21,17
22/11/2018,160.71,18
22/11/2018,123.98,19
22/11/2018,82.56,20
22/11/2018,67.44,21
22/11/2018,62.9,22
22/11/2018,55.89,23
23/11/2018,57.65,0
23/11/2018,55.8,1
23/11/2018,53.32,2
23/11/2018,51.82,3
23/11/2018,51.74,4
23/11/2018,52.59,5
23/11/2018,58.5,6
23/11/2018,71.99,7
23/11/2018,68,8
23/11/2018,82,9
23/11/2018,84.03,10
23/11/2018,85.56,11
23/11/2018,85,12
23/11/2018,82.07,13
23/11/2018,81.52,14
23/11/2018,81.99,15
23/11/2018,84.56,16
23/11/2018,99.66,17
23/11/2018,100,18
23/11/2018,82.62,19
23/11/2018,72,20
23/11/2018,61,21
23/11/2018,62.04,22
23/11/2018,58.58,23
24/11/2018,61.97,0
24/11/2018,59.98,1
24/11/2018,60,2
24/11/2018,56.95,3
24/11/2018,53.7,4
24/11/2018,53,5
24/11/2018,53.4,6
24/11/2018,55.91,7
24/11/2018,56.99,8
24/11/2018,62.44,9
24/11/2018,66.6,10
24/11/2018,66.78,11
24/11/2018,66.64,12
24/11/2018,64.95,13
24/11/2018,61.01,14
24/11/2018,59.36,15
24/11/2018,61.72,16
24/11/2018,80.2,17
24/11/2018,100,18
24/11/2018,77.48,19
24/11/2018,65.06,20
24/11/2018,63,21
24/11/2018,62.55,22
24/11/2018,57.79,23
25/11/2018,65,0
25/11/2018,70,1
25/11/2018,65,2
25/11/2018,57.47,3
25/11/2018,55.97,4
25/11/2018,54.3,5
25/11/2018,49.95,6
25/11/2018,48.29,7
25/11/2018,49.42,8
25/11/2018,53.86,9
25/11/2018,65,10
25/11/2018,63.5,11
25/11/2018,60.9,12
25/11/2018,70,13
25/11/2018,65,14
25/11/2018,61.1,15
25/11/2018,56.1,16
25/11/2018,73,17
25/11/2018,98,18
25/11/2018,73.9,19
25/11/2018,72.94,20
25/11/2018,61.3,21
25/11/2018,61,22
25/11/2018,53.01,23
26/11/2018,53.6,0
26/11/2018,53.97,1
26/11/2018,54.08,2
26/11/2018,53.01,3
26/11/2018,51,4
26/11/2018,50,5
26/11/2018,62.52,6
26/11/2018,70.36,7
26/11/2018,68.37,8
26/11/2018,76,9
26/11/2018,79.93,10
26/11/2018,79.94,11
26/11/2018,79.28,12
26/11/2018,84.28,13
26/11/2018,81.87,14
26/11/2018,82.09,15
26/11/2018,90.57,16
26/11/2018,128.7,17
26/11/2018,175,18
26/11/2018,129.67,19
26/11/2018,83.2,20
26/11/2018,65.31,21
26/11/2018,65.95,22
26/11/2018,59.1,23
27/11/2018,55.42,0
27/11/2018,52.91,1
27/11/2018,51.57,2
27/11/2018,50.5,3
27/11/2018,48.98,4
27/11/2018,50.5,5
27/11/2018,61.8,6
27/11/2018,74.32,7
27/11/2018,73.1,8
27/11/2018,76.64,9
27/11/2018,75,10
27/11/2018,63.86,11
27/11/2018,61.96,12
27/11/2018,58.5,13
27/11/2018,55.64,14
27/11/2018,56.09,15
27/11/2018,58.02,16
27/11/2018,84.47,17
27/11/2018,80.01,18
27/11/2018,71.64,19
27/11/2018,64.06,20
27/11/2018,60.84,21
27/11/2018,57.94,22
27/11/2018,52.22,23
28/11/2018,61.01,0
28/11/2018,64.95,1
28/11/2018,58,2
28/11/2018,45,3
28/11/2018,42.56,4
28/11/2018,44.58,5
28/11/2018,49.93,6
28/11/2018,61.72,7
28/11/2018,63.55,8
28/11/2018,59.7,9
28/11/2018,61.4,10
28/11/2018,59,11
28/11/2018,58,12
28/11/2018,57.71,13
28/11/2018,57.65,14
28/11/2018,59.9,15
28/11/2018,60.85,16
28/11/2018,71.9,17
28/11/2018,80.2,18
28/11/2018,65.79,19
28/11/2018,61.72,20
28/11/2018,60.1,21
28/11/2018,57.46,22
28/11/2018,52.64,23
29/11/2018,50.94,0
29/11/2018,49.93,1
29/11/2018,47.94,2
29/11/2018,46.42,3
29/11/2018,41.65,4
29/11/2018,44.91,5
29/11/2018,53.52,6
29/11/2018,62.05,7
29/11/2018,62.43,8
29/11/2018,65,9
29/11/2018,66.5,10
29/11/2018,61.3,11
29/11/2018,58.18,12
29/11/2018,57.85,13
29/11/2018,56.2,14
29/11/2018,55.73,15
29/11/2018,60.8,16
29/11/2018,75,17
29/11/2018,78.75,18
29/11/2018,65.57,19
29/11/2018,62.63,20
29/11/2018,58.91,21
29/11/2018,57.05,22
29/11/2018,52.99,23
30/11/2018,49.62,0
30/11/2018,46.44,1
30/11/2018,44.33,2
30/11/2018,35.84,3
30/11/2018,34.57,4
30/11/2018,39.94,5
30/11/2018,47.97,6
30/11/2018,60.86,7
30/11/2018,59.32,8
30/11/2018,60.75,9
30/11/2018,62.1,10
30/11/2018,59.08,11
30/11/2018,58.4,12
30/11/2018,58.44,13
30/11/2018,56.75,14
30/11/2018,56.45,15
30/11/2018,61.24,16
30/11/2018,69,17
30/11/2018,84.99,18
30/11/2018,74,19
30/11/2018,64,20
30/11/2018,57.75,21
30/11/2018,57.95,22
30/11/2018,58.19,23
01/12/2018,53.24,0
01/12/2018,54.93,1
01/12/2018,54.55,2
01/12/2018,52.96,3
01/12/2018,51.95,4
01/12/2018,51.34,5
01/12/2018,51.92,6
01/12/2018,56,7
01/12/2018,54.68,8
01/12/2018,58.37,9
01/12/2018,62.51,10
01/12/2018,67.72,11
01/12/2018,64.92,12
01/12/2018,65.9,13
01/12/2018,58,14
01/12/2018,55.91,15
01/12/2018,56.3,16
01/12/2018,78.41,17
01/12/2018,86.99,18
01/12/2018,78.45,19
01/12/2018,61.99,20
01/12/2018,59.58,21
01/12/2018,59.26,22
01/12/2018,54.79,23
02/12/2018,67.96,0
02/12/2018,65.93,1
02/12/2018,63.93,2
02/12/2018,57.93,3
02/12/2018,53.86,4
02/12/2018,48.92,5
02/12/2018,46.7,6
02/12/2018,44,7
02/12/2018,49.97,8
02/12/2018,50.5,9
02/12/2018,64.8,10
02/12/2018,64,11
02/12/2018,61.26,12
02/12/2018,60.9,13
02/12/2018,54.86,14
02/12/2018,54.17,15
02/12/2018,54.8,16
02/12/2018,77.6,17
02/12/2018,84,18
02/12/2018,76.99,19
02/12/2018,73.99,20
02/12/2018,60.6,21
02/12/2018,54.78,22
02/12/2018,48.24,23
03/12/2018,52.79,0
03/12/2018,55,1
03/12/2018,53.96,2
03/12/2018,50.25,3
03/12/2018,47.92,4
03/12/2018,50,5
03/12/2018,53.91,6
03/12/2018,66.7,7
03/12/2018,56.87,8
03/12/2018,56.93,9
03/12/2018,61.7,10
03/12/2018,56.96,11
03/12/2018,61,12
03/12/2018,69.95,13
03/12/2018,67.37,14
03/12/2018,63.3,15
03/12/2018,61.11,16
03/12/2018,81.69,17
03/12/2018,88.99,18
03/12/2018,80.92,19
03/12/2018,76,20
03/12/2018,59.8,21
03/12/2018,61.96,22
03/12/2018,55.95,23
04/12/2018,54.92,0
04/12/2018,57.1,1
04/12/2018,57.33,2
04/12/2018,54.08,3
04/12/2018,53.73,4
04/12/2018,54,5
04/12/2018,55.98,6
04/12/2018,63.24,7
04/12/2018,68.03,8
04/12/2018,72,9
04/12/2018,73,10
04/12/2018,67,11
04/12/2018,61.66,12
04/12/2018,65.1,13
04/12/2018,67.77,14
04/12/2018,70.24,15
04/12/2018,78.99,16
04/12/2018,127.37,17
04/12/2018,140,18
04/12/2018,91.8,19
04/12/2018,78.6,20
04/12/2018,64.7,21
04/12/2018,61.09,22
04/12/2018,54.37,23
05/12/2018,57.88,0
05/12/2018,57.88,1
05/12/2018,56.98,2
05/12/2018,52.5,3
05/12/2018,51.41,4
05/12/2018,51.07,5
05/12/2018,52.06,6
05/12/2018,58.34,7
05/12/2018,61.98,8
05/12/2018,62.17,9
05/12/2018,62.62,10
05/12/2018,62.74,11
05/12/2018,61.16,12
05/12/2018,61.82,13
05/12/2018,62.66,14
05/12/2018,63.17,15
05/12/2018,61.6,16
05/12/2018,81.6,17
05/12/2018,84.96,18
05/12/2018,73,19
05/12/2018,74.2,20
05/12/2018,61.9,21
05/12/2018,61.5,22
05/12/2018,56.4,23
06/12/2018,60.01,0
06/12/2018,60.01,1
06/12/2018,60,2
06/12/2018,54.57,3
06/12/2018,50.5,4
06/12/2018,49.94,5
06/12/2018,49.64,6
06/12/2018,58.42,7
06/12/2018,61.7,8
06/12/2018,61.5,9
06/12/2018,61.38,10
06/12/2018,61.18,11
06/12/2018,60.3,12
06/12/2018,59.5,13
06/12/2018,58.58,14
06/12/2018,55.5,15
06/12/2018,57.95,16
06/12/2018,72.7,17
06/12/2018,77.95,18
06/12/2018,77.9,19
06/12/2018,73.1,20
06/12/2018,61.01,21
06/12/2018,59.02,22
06/12/2018,50.92,23
07/12/2018,58.06,0
07/12/2018,58.06,1
07/12/2018,54,2
07/12/2018,39.99,3
07/12/2018,29.99,4
07/12/2018,31.26,5
07/12/2018,43.96,6
07/12/2018,57.57,7
07/12/2018,60,8
07/12/2018,65.62,9
07/12/2018,68,10
07/12/2018,57,11
07/12/2018,55.54,12
07/12/2018,53.73,13
07/12/2018,53.73,14
07/12/2018,55.36,15
07/12/2018,54.5,16
07/12/2018,75,17
07/12/2018,77.49,18
07/12/2018,62.2,19
07/12/2018,64.7,20
07/12/2018,58.58,21
07/12/2018,56.6,22
07/12/2018,48.14,23
08/12/2018,52.01,0
08/12/2018,45.83,1
08/12/2018,36,2
08/12/2018,26.92,3
08/12/2018,10.73,4
08/12/2018,9.09,5
08/12/2018,19.99,6
08/12/2018,32.73,7
08/12/2018,47.99,8
08/12/2018,53.96,9
08/12/2018,59,10
08/12/2018,56.89,11
08/12/2018,57,12
08/12/2018,62.76,13
08/12/2018,58.8,14
08/12/2018,68,15
08/12/2018,57,16
08/12/2018,73.56,17
08/12/2018,84,18
08/12/2018,72.92,19
08/12/2018,65.98,20
08/12/2018,56.09,21
08/12/2018,56,22
08/12/2018,51.2,23
09/12/2018,59.3,0
09/12/2018,57.63,1
09/12/2018,47.91,2
09/12/2018,44.86,3
09/12/2018,34.95,4
09/12/2018,28.86,5
09/12/2018,38.51,6
09/12/2018,45,7
09/12/2018,42.99,8
09/12/2018,58.54,9
09/12/2018,55.3,10
09/12/2018,57.09,11
09/12/2018,55.3,12
09/12/2018,58.46,13
09/12/2018,59.21,14
09/12/2018,55.67,15
09/12/2018,49.99,16
09/12/2018,73,17
09/12/2018,85.37,18
09/12/2018,77.92,19
09/12/2018,68.94,20
09/12/2018,63.84,21
09/12/2018,57.02,22
09/12/2018,51,23
10/12/2018,51.1,0
10/12/2018,49.97,1
10/12/2018,50.9,2
10/12/2018,46.8,3
10/12/2018,45.05,4
10/12/2018,48.04,5
10/12/2018,54.7,6
10/12/2018,61.67,7
10/12/2018,61.09,8
10/12/2018,65.46,9
10/12/2018,67.5,10
10/12/2018,59,11
10/12/2018,58,12
10/12/2018,58.75,13
10/12/2018,58.75,14
10/12/2018,62,15
10/12/2018,69.89,16
10/12/2018,100,17
10/12/2018,125,18
10/12/2018,98.2,19
10/12/2018,74,20
10/12/2018,61.1,21
10/12/2018,57.03,22
10/12/2018,57.5,23
11/12/2018,57.99,0
11/12/2018,55.98,1
11/12/2018,55.38,2
11/12/2018,51.97,3
11/12/2018,50.59,4
11/12/2018,49.87,5
11/12/2018,54.93,6
11/12/2018,62.41,7
11/12/2018,64.98,8
11/12/2018,69.59,9
11/12/2018,65.94,10
11/12/2018,61.7,11
11/12/2018,59.32,12
11/12/2018,59.73,13
11/12/2018,60.5,14
11/12/2018,62.1,15
11/12/2018,64.66,16
11/12/2018,79,17
11/12/2018,82,18
11/12/2018,69.95,19
11/12/2018,62.91,20
11/12/2018,61.5,21
11/12/2018,58.38,22
11/12/2018,52.46,23
12/12/2018,53,0
12/12/2018,52.6,1
12/12/2018,51.86,2
12/12/2018,50.6,3
12/12/2018,48.49,4
12/12/2018,48.62,5
12/12/2018,59.92,6
12/12/2018,74.4,7
12/12/2018,71,8
12/12/2018,78.45,9
12/12/2018,76,10
12/12/2018,70.91,11
12/12/2018,66.43,12
12/12/2018,66,13
12/12/2018,58.15,14
12/12/2018,55.5,15
12/12/2018,62.99,16
12/12/2018,78.6,17
12/12/2018,73,18
12/12/2018,67.47,19
12/12/2018,63.2,20
12/12/2018,61.02,21
12/12/2018,58.57,22
12/12/2018,52.91,23
13/12/2018,58.37,0
13/12/2018,54.09,1
13/12/2018,52.1,2
13/12/2018,46.12,3
13/12/2018,45.02,4
13/12/2018,47.37,5
13/12/2018,57.73,6
13/12/2018,68,7
13/12/2018,59.99,8
13/12/2018,62,9
13/12/2018,61.92,10
13/12/2018,59,11
13/12/2018,59.76,12
13/12/2018,63.62,13
13/12/2018,65,14
13/12/2018,69.09,15
13/12/2018,72,16
13/12/2018,82,17
13/12/2018,81.9,18
13/12/2018,75.08,19
13/12/2018,67.92,20
13/12/2018,63.37,21
13/12/2018,62.01,22
13/12/2018,58.7,23
14/12/2018,55.98,0
14/12/2018,53.91,1
14/12/2018,53.91,2
14/12/2018,52.6,3
14/12/2018,52.51,4
14/12/2018,52.5,5
14/12/2018,61.03,6
14/12/2018,66.9,7
14/12/2018,68,8
14/12/2018,77.51,9
14/12/2018,73.87,10
14/12/2018,73.5,11
14/12/2018,69,12
14/12/2018,64,13
14/12/2018,68,14
14/12/2018,69.44,15
14/12/2018,74.47,16
14/12/2018,85.39,17
14/12/2018,78.99,18
14/12/2018,70.07,19
14/12/2018,67.16,20
14/12/2018,62.56,21
14/12/2018,60.64,22
14/12/2018,60.1,23
15/12/2018,72,0
15/12/2018,62.14,1
15/12/2018,61,2
15/12/2018,49.07,3
15/12/2018,47.92,4
15/12/2018,46.98,5
15/12/2018,47.55,6
15/12/2018,52.5,7
15/12/2018,59.37,8
15/12/2018,62.83,9
15/12/2018,64.75,10
15/12/2018,63.76,11
15/12/2018,63,12
15/12/2018,65,13
15/12/2018,65,14
15/12/2018,65.03,15
15/12/2018,58.53,16
15/12/2018,77.7,17
15/12/2018,89.69,18
15/12/2018,77.14,19
15/12/2018,62.92,20
15/12/2018,61.51,21
15/12/2018,59.02,22
15/12/2018,54.57,23
16/12/2018,50.7,0
16/12/2018,49.9,1
16/12/2018,51,2
16/12/2018,46.35,3
16/12/2018,46.14,4
16/12/2018,46,5
16/12/2018,49.9,6
16/12/2018,60.52,7
16/12/2018,47.4,8
16/12/2018,54.95,9
16/12/2018,67.75,10
16/12/2018,69.72,11
16/12/2018,69.99,12
16/12/2018,73.82,13
16/12/2018,69.3,14
16/12/2018,67.06,15
16/12/2018,64.91,16
16/12/2018,85,17
16/12/2018,95,18
16/12/2018,80.6,19
16/12/2018,71.84,20
16/12/2018,64.76,21
16/12/2018,66.31,22
16/12/2018,57.1,23
17/12/2018,56.3,0
17/12/2018,65,1
17/12/2018,63.01,2
17/12/2018,54.5,3
17/12/2018,53.05,4
17/12/2018,52.56,5
17/12/2018,60.27,6
17/12/2018,71.74,7
17/12/2018,76.89,8
17/12/2018,77.28,9
17/12/2018,75.32,10
17/12/2018,72.38,11
17/12/2018,69.27,12
17/12/2018,69.26,13
17/12/2018,68.79,14
17/12/2018,68.74,15
17/12/2018,69.29,16
17/12/2018,72.22,17
17/12/2018,72.07,18
17/12/2018,69.25,19
17/12/2018,71,20
17/12/2018,63.2,21
17/12/2018,61,22
17/12/2018,53.99,23
18/12/2018,51.6,0
18/12/2018,50.33,1
18/12/2018,47.91,2
18/12/2018,45.36,3
18/12/2018,45.11,4
18/12/2018,46.83,5
18/12/2018,54.14,6
18/12/2018,64.08,7
18/12/2018,65.56,8
18/12/2018,66.32,9
18/12/2018,64.14,10
18/12/2018,63.13,11
18/12/2018,60.87,12
18/12/2018,61.59,13
18/12/2018,61.93,14
18/12/2018,61.46,15
18/12/2018,61.99,16
18/12/2018,77.1,17
18/12/2018,85.04,18
18/12/2018,77.99,19
18/12/2018,77.9,20
18/12/2018,67.07,21
18/12/2018,65.52,22
18/12/2018,57.26,23
19/12/2018,60,0
19/12/2018,63.67,1
19/12/2018,57.05,2
19/12/2018,54.01,3
19/12/2018,53.29,4
19/12/2018,52.91,5
19/12/2018,53.04,6
19/12/2018,61.04,7
19/12/2018,66.3,8
19/12/2018,74.06,9
19/12/2018,70,10
19/12/2018,64.26,11
19/12/2018,63.69,12
19/12/2018,64.34,13
19/12/2018,64.22,14
19/12/2018,63.55,15
19/12/2018,64.29,16
19/12/2018,78.99,17
19/12/2018,82.9,18
19/12/2018,70.2,19
19/12/2018,67.99,20
19/12/2018,65.2,21
19/12/2018,59.99,22
19/12/2018,53,23
20/12/2018,60.1,0
20/12/2018,59.3,1
20/12/2018,58,2
20/12/2018,54,3
20/12/2018,53.02,4
20/12/2018,52.96,5
20/12/2018,53.77,6
20/12/2018,61.47,7
20/12/2018,64,8
20/12/2018,75.01,9
20/12/2018,69.8,10
20/12/2018,61.97,11
20/12/2018,60.09,12
20/12/2018,60.7,13
20/12/2018,59.52,14
20/12/2018,59.87,15
20/12/2018,65.99,16
20/12/2018,82,17
20/12/2018,88.11,18
20/12/2018,82,19
20/12/2018,69.43,20
20/12/2018,65.97,21
20/12/2018,64,22
20/12/2018,55,23
21/12/2018,59.9,0
21/12/2018,61.47,1
21/12/2018,61.47,2
21/12/2018,58,3
21/12/2018,55.79,4
21/12/2018,54.5,5
21/12/2018,59.99,6
21/12/2018,66.2,7
21/12/2018,69.9,8
21/12/2018,79.1,9
21/12/2018,80.49,10
21/12/2018,77.39,11
21/12/2018,64.97,12
21/12/2018,56.09,13
21/12/2018,54.1,14
21/12/2018,54.2,15
21/12/2018,57.8,16
21/12/2018,80,17
21/12/2018,85.02,18
21/12/2018,74.94,19
21/12/2018,69.88,20
21/12/2018,64.93,21
21/12/2018,60.68,22
21/12/2018,60.51,23
22/12/2018,65,0
22/12/2018,65,1
22/12/2018,63.8,2
22/12/2018,59.9,3
22/12/2018,55,4
22/12/2018,48.9,5
22/12/2018,45.94,6
22/12/2018,54.93,7
22/12/2018,56.93,8
22/12/2018,62.53,9
22/12/2018,64.99,10
22/12/2018,64.95,11
22/12/2018,61.8,12
22/12/2018,62,13
22/12/2018,65,14
22/12/2018,62,15
22/12/2018,59.98,16
22/12/2018,77.03,17
22/12/2018,91.7,18
22/12/2018,87.49,19
22/12/2018,73,20
22/12/2018,63.99,21
22/12/2018,65,22
22/12/2018,65,23
23/12/2018,59.95,0
23/12/2018,60.98,1
23/12/2018,65.84,2
23/12/2018,59.5,3
23/12/2018,56,4
23/12/2018,55.2,5
23/12/2018,57.95,6
23/12/2018,58.97,7
23/12/2018,53.55,8
23/12/2018,64.2,9
23/12/2018,65.82,10
23/12/2018,65.79,11
23/12/2018,65.11,12
23/12/2018,72.44,13
23/12/2018,70.8,14
23/12/2018,63,15
23/12/2018,68.4,16
23/12/2018,98.99,17
23/12/2018,108,18
23/12/2018,86,19
23/12/2018,78,20
23/12/2018,68,21
23/12/2018,69.5,22
23/12/2018,64.09,23
24/12/2018,62.01,0
24/12/2018,65,1
24/12/2018,65,2
24/12/2018,58.97,3
24/12/2018,54.59,4
24/12/2018,53.93,5
24/12/2018,56,6
24/12/2018,65.8,7
24/12/2018,59.3,8
24/12/2018,67.4,9
24/12/2018,69,10
24/12/2018,72,11
24/12/2018,61,12
24/12/2018,63.93,13
24/12/2018,58.6,14
24/12/2018,57.8,15
24/12/2018,67.95,16
24/12/2018,86,17
24/12/2018,99,18
24/12/2018,80,19
24/12/2018,84,20
24/12/2018,73.97,21
24/12/2018,64.09,22
24/12/2018,63.31,23
25/12/2018,75,0
25/12/2018,68.7,1
25/12/2018,66.98,2
25/12/2018,56.44,3
25/12/2018,54.92,4
25/12/2018,54.03,5
25/12/2018,54.01,6
25/12/2018,55.7,7
25/12/2018,54.5,8
25/12/2018,60.2,9
25/12/2018,70.88,10
25/12/2018,68,11
25/12/2018,69.92,12
25/12/2018,84,13
25/12/2018,87.54,14
25/12/2018,72,15
25/12/2018,62.9,16
25/12/2018,71.2,17
25/12/2018,66.95,18
25/12/2018,67,19
25/12/2018,70.03,20
25/12/2018,67.4,21
25/12/2018,60,22
25/12/2018,54.9,23
26/12/2018,65.64,0
26/12/2018,62,1
26/12/2018,64.93,2
26/12/2018,54.02,3
26/12/2018,51.5,4
26/12/2018,50.38,5
26/12/2018,54.01,6
26/12/2018,54.3,7
26/12/2018,50.52,8
26/12/2018,54.53,9
26/12/2018,61.5,10
26/12/2018,64.75,11
26/12/2018,65.72,12
26/12/2018,69.19,13
26/12/2018,72,14
26/12/2018,69,15
26/12/2018,55,16
26/12/2018,84,17
26/12/2018,90.2,18
26/12/2018,77.06,19
26/12/2018,71,20
26/12/2018,71,21
26/12/2018,63.38,22
26/12/2018,54.52,23
27/12/2018,63.64,0
27/12/2018,64.6,1
27/12/2018,58.95,2
27/12/2018,57.45,3
27/12/2018,54.99,4
27/12/2018,54.92,5
27/12/2018,57.42,6
27/12/2018,69.2,7
27/12/2018,60.17,8
27/12/2018,64.86,9
27/12/2018,73.31,10
27/12/2018,72,11
27/12/2018,71.9,12
27/12/2018,74,13
27/12/2018,74.32,14
27/12/2018,64.5,15
27/12/2018,64.11,16
27/12/2018,84.1,17
27/12/2018,94.9,18
27/12/2018,84.22,19
27/12/2018,78.99,20
27/12/2018,76.8,21
27/12/2018,70.07,22
27/12/2018,64.85,23
28/12/2018,67,0
28/12/2018,64.99,1
28/12/2018,60,2
28/12/2018,55.43,3
28/12/2018,53.08,4
28/12/2018,52.33,5
28/12/2018,52.53,6
28/12/2018,58,7
28/12/2018,59,8
28/12/2018,62.81,9
28/12/2018,65.05,10
28/12/2018,65.3,11
28/12/2018,67,12
28/12/2018,65,13
28/12/2018,66,14
28/12/2018,70,15
28/12/2018,65,16
28/12/2018,80,17
28/12/2018,95.7,18
28/12/2018,86.72,19
28/12/2018,76.7,20
28/12/2018,66.4,21
28/12/2018,64.6,22
28/12/2018,53.96,23
29/12/2018,70.04,0
29/12/2018,64.1,1
29/12/2018,64.3,2
29/12/2018,54.92,3
29/12/2018,46.91,4
29/12/2018,43.73,5
29/12/2018,44.48,6
29/12/2018,46.34,7
29/12/2018,46.2,8
29/12/2018,54.89,9
29/12/2018,57.45,10
29/12/2018,60.02,11
29/12/2018,60.02,12
29/12/2018,65,13
29/12/2018,64.52,14
29/12/2018,73.1,15
29/12/2018,52,16
29/12/2018,72,17
29/12/2018,82.92,18
29/12/2018,84,19
29/12/2018,78.99,20
29/12/2018,69.89,21
29/12/2018,65,22
29/12/2018,62,23
30/12/2018,58.7,0
30/12/2018,60.7,1
30/12/2018,65.2,2
30/12/2018,54.93,3
30/12/2018,53,4
30/12/2018,52.23,5
30/12/2018,51.97,6
30/12/2018,51.23,7
30/12/2018,50.27,8
30/12/2018,54.02,9
30/12/2018,59.04,10
30/12/2018,64.66,11
30/12/2018,63.91,12
30/12/2018,64,13
30/12/2018,57.4,14
30/12/2018,60.96,15
30/12/2018,53.8,16
30/12/2018,78,17
30/12/2018,92,18
30/12/2018,78,19
30/12/2018,70,20
30/12/2018,59.2,21
30/12/2018,51.67,22
30/12/2018,50.72,23
31/12/2018,52.23,0
31/12/2018,57,1
31/12/2018,55.92,2
31/12/2018,51.06,3
31/12/2018,49.1,4
31/12/2018,48.7,5
31/12/2018,48.8,6
31/12/2018,51,7
31/12/2018,53,8
31/12/2018,56.74,9
31/12/2018,58.18,10
31/12/2018,59.96,11
31/12/2018,60.38,12
31/12/2018,60,13
31/12/2018,56.9,14
31/12/2018,54,15
31/12/2018,58.77,16
31/12/2018,79,17
31/12/2018,90,18
31/12/2018,76.97,19
31/12/2018,53.8,20
31/12/2018,51.8,21
31/12/2018,47.32,22
31/12/2018,40.81,23
